PERMNO,HdrCUSIP,Ticker,PERMCO,MthCalDt,MthPrc,MthCap
87447,91131210,UPS,36383,2019-11-29,119.730000,83901396.15
87447,91131210,UPS,36383,2019-12-31,117.060000,82030380.30
87447,91131210,UPS,36383,2020-01-31,103.520000,72567520.00
87447,91131210,UPS,36383,2020-02-28,90.490000,63531943.12
87447,91131210,UPS,36383,2020-03-31,93.420000,65589060.96
87447,91131210,UPS,36383,2020-04-30,94.660000,66480475.28
87447,91131210,UPS,36383,2020-05-29,99.710000,70207506.07
87447,91131210,UPS,36383,2020-06-30,111.180000,78283728.06
87447,91131210,UPS,36383,2020-07-31,142.760000,100519742.92
87447,91131210,UPS,36383,2020-08-31,163.620000,115692593.22
87447,91131210,UPS,36383,2020-09-30,166.630000,117820907.03
87447,91131210,UPS,36383,2020-10-30,157.110000,111089495.91
87447,91131210,UPS,36383,2020-11-30,171.070000,122352172.19
87447,91131210,UPS,36383,2020-12-31,168.400000,120442542.80
87447,91131210,UPS,36383,2021-01-29,155.000000,110858635.00
87447,91131210,UPS,36383,2021-02-26,157.830000,113559789.81
87447,91131210,UPS,36383,2021-03-31,169.990000,122481704.77
87447,91131210,UPS,36383,2021-04-30,203.860000,146885818.78
87447,91131210,UPS,36383,2021-05-28,214.600000,155223828.20
87447,91131210,UPS,36383,2021-06-30,207.970000,150428236.49
87447,91131210,UPS,36383,2021-07-30,191.360000,138413941.12
87447,91131210,UPS,36383,2021-08-31,195.630000,142475372.70
87447,91131210,UPS,36383,2021-09-30,182.100000,132621609.00
87447,91131210,UPS,36383,2021-10-29,213.470000,155468066.30
87447,91131210,UPS,36383,2021-11-30,198.370000,144643072.46
87447,91131210,UPS,36383,2021-12-31,214.340000,156287725.72
87447,91131210,UPS,36383,2022-01-31,202.210000,147443039.18
87447,91131210,UPS,36383,2022-02-28,210.420000,153429426.36
87447,91131210,UPS,36383,2022-03-31,214.460000,156375224.68
87447,91131210,UPS,36383,2022-04-29,179.980000,131991572.64
87447,91131210,UPS,36383,2022-05-31,182.250000,133851325.50
87447,91131210,UPS,36383,2022-06-30,182.540000,134064312.52
87447,91131210,UPS,36383,2022-07-29,194.890000,143134621.82
87447,91131210,UPS,36383,2022-08-31,194.510000,142352921.54
87447,91131210,UPS,36383,2022-09-30,161.540000,118223695.16
87447,91131210,UPS,36383,2022-10-31,167.770000,122783145.58
87447,91131210,UPS,36383,2022-11-30,189.730000,138468938.33
87447,91131210,UPS,36383,2022-12-30,173.840000,126872082.64
87447,91131210,UPS,36383,2023-01-31,185.230000,135184743.83
87447,91131210,UPS,36383,2023-02-28,182.490000,133185034.29
87447,91131210,UPS,36383,2023-03-31,193.990000,140604921.95
87447,91131210,UPS,36383,2023-04-28,179.810000,130327187.05
87447,91131210,UPS,36383,2023-05-31,167.000000,121038260.00
87447,91131210,UPS,36383,2023-06-30,179.250000,129916815.00
87447,91131210,UPS,36383,2023-07-31,187.130000,135628081.40
87447,91131210,UPS,36383,2023-08-31,169.400000,122522954.40
87447,91131210,UPS,36383,2023-09-29,155.870000,112737030.12
87447,91131210,UPS,36383,2023-10-31,141.250000,102162735.00
87447,91131210,UPS,36383,2023-11-30,151.610000,109652993.77
87657,28176E10,EW,36952,2013-12-31,65.760000,7194604.32
87657,28176E10,EW,36952,2014-01-31,65.120000,7124583.84
87657,28176E10,EW,36952,2014-02-28,69.760000,7481132.16
87657,28176E10,EW,36952,2014-03-31,74.170000,7797269.59
87657,28176E10,EW,36952,2014-04-30,81.470000,8564696.69
87657,28176E10,EW,36952,2014-05-30,81.200000,8566112.80
87657,28176E10,EW,36952,2014-06-30,85.840000,9055604.96
87657,28176E10,EW,36952,2014-07-31,90.250000,9520833.50
87657,28176E10,EW,36952,2014-08-29,99.260000,10524835.58
87657,28176E10,EW,36952,2014-09-30,102.150000,10831270.95
87657,28176E10,EW,36952,2014-10-31,120.920000,12935296.08
87657,28176E10,EW,36952,2014-11-28,129.680000,13872388.32
87657,28176E10,EW,36952,2014-12-31,127.380000,13626348.12
87657,28176E10,EW,36952,2015-01-30,125.350000,13409190.90
87657,28176E10,EW,36952,2015-02-27,133.020000,14344876.80
87657,28176E10,EW,36952,2015-03-31,142.460000,15317869.04
87657,28176E10,EW,36952,2015-04-30,126.650000,13622220.70
87657,28176E10,EW,36952,2015-05-29,130.720000,14059981.76
87657,28176E10,EW,36952,2015-06-30,142.430000,15319485.94
87657,28176E10,EW,36952,2015-07-31,152.160000,16359634.56
87657,28176E10,EW,36952,2015-08-31,140.880000,15146854.08
87657,28176E10,EW,36952,2015-09-30,142.170000,15285549.72
87657,28176E10,EW,36952,2015-10-30,157.150000,16949413.25
87657,28176E10,EW,36952,2015-11-30,163.000000,17580365.00
87657,28176E10,EW,36952,2015-12-31,78.980000,17036775.80
87657,28176E10,EW,36952,2016-01-29,78.210000,16870679.10
87657,28176E10,EW,36952,2016-02-29,87.000000,18670026.00
87657,28176E10,EW,36952,2016-03-31,88.210000,18929689.58
87657,28176E10,EW,36952,2016-04-29,106.210000,22491348.23
87657,28176E10,EW,36952,2016-05-31,98.500000,20858655.50
87657,28176E10,EW,36952,2016-06-30,99.730000,21119123.99
87657,28176E10,EW,36952,2016-07-29,114.520000,24378903.08
87657,28176E10,EW,36952,2016-08-31,115.160000,24515145.64
87657,28176E10,EW,36952,2016-09-30,120.560000,25664692.24
87657,28176E10,EW,36952,2016-10-31,95.220000,20359369.08
87657,28176E10,EW,36952,2016-11-30,82.850000,17714489.90
87657,28176E10,EW,36952,2016-12-30,93.700000,20034371.80
87657,28176E10,EW,36952,2017-01-31,96.240000,20847412.56
87657,28176E10,EW,36952,2017-02-28,94.040000,19983123.84
87657,28176E10,EW,36952,2017-03-31,94.070000,19866267.02
87657,28176E10,EW,36952,2017-04-28,109.670000,23009095.01
87657,28176E10,EW,36952,2017-05-31,115.070000,24142031.21
87657,28176E10,EW,36952,2017-06-30,118.240000,24807106.72
87657,28176E10,EW,36952,2017-07-31,115.180000,24321178.44
87657,28176E10,EW,36952,2017-08-31,113.660000,24000218.28
87657,28176E10,EW,36952,2017-09-29,109.310000,23081680.98
87657,28176E10,EW,36952,2017-10-31,102.230000,21633912.60
87657,28176E10,EW,36952,2017-11-30,117.200000,24801864.00
87657,28176E10,EW,36952,2017-12-29,112.710000,23851690.20
87657,28176E10,EW,36952,2018-01-31,126.580000,26786859.60
87657,28176E10,EW,36952,2018-02-28,133.670000,28073908.08
87657,28176E10,EW,36952,2018-03-29,139.520000,29302548.48
87657,28176E10,EW,36952,2018-04-30,127.360000,26844813.44
87657,28176E10,EW,36952,2018-05-31,137.310000,28942064.49
87657,28176E10,EW,36952,2018-06-29,145.570000,30683099.03
87657,28176E10,EW,36952,2018-07-31,142.450000,29827035.70
87657,28176E10,EW,36952,2018-08-31,144.240000,30201836.64
87657,28176E10,EW,36952,2018-09-28,174.100000,36454102.60
87657,28176E10,EW,36952,2018-10-31,147.600000,30855632.40
87657,28176E10,EW,36952,2018-11-30,162.010000,33868028.49
87657,28176E10,EW,36952,2018-12-31,153.170000,32020035.33
87657,28176E10,EW,36952,2019-01-31,170.420000,35626130.58
87657,28176E10,EW,36952,2019-02-28,169.290000,35172706.14
87657,28176E10,EW,36952,2019-03-29,191.330000,39817494.97
87657,28176E10,EW,36952,2019-04-30,176.070000,36710947.14
87657,28176E10,EW,36952,2019-05-31,170.700000,35591291.40
87657,28176E10,EW,36952,2019-06-28,184.740000,38518659.48
87657,28176E10,EW,36952,2019-07-31,212.850000,44266201.65
87657,28176E10,EW,36952,2019-08-30,221.840000,46135842.96
87657,28176E10,EW,36952,2019-09-30,219.910000,45734462.79
87657,28176E10,EW,36952,2019-10-31,238.380000,49718916.60
87657,28176E10,EW,36952,2019-11-29,244.940000,51087135.80
87657,28176E10,EW,36952,2019-12-31,233.290000,48657295.30
87657,28176E10,EW,36952,2020-01-31,219.860000,45856200.20
87657,28176E10,EW,36952,2020-02-28,204.840000,42723478.80
87657,28176E10,EW,36952,2020-03-31,188.620000,39105830.12
87657,28176E10,EW,36952,2020-04-30,217.500000,44925712.50
87657,28176E10,EW,36952,2020-05-29,224.720000,46417039.60
87657,28176E10,EW,36952,2020-06-30,69.110000,42824979.04
87657,28176E10,EW,36952,2020-07-31,78.410000,48750711.81
87657,28176E10,EW,36952,2020-08-31,85.840000,53370247.44
87657,28176E10,EW,36952,2020-09-30,79.820000,49627366.62
87657,28176E10,EW,36952,2020-10-30,71.690000,44680649.12
87657,28176E10,EW,36952,2020-11-30,83.890000,52284274.72
87657,28176E10,EW,36952,2020-12-31,91.230000,56858915.04
87657,28176E10,EW,36952,2021-01-29,82.580000,51467819.84
87657,28176E10,EW,36952,2021-02-26,83.100000,51897528.90
87657,28176E10,EW,36952,2021-03-31,83.640000,52027091.04
87657,28176E10,EW,36952,2021-04-30,95.520000,59378766.24
87657,28176E10,EW,36952,2021-05-28,95.900000,59614988.30
87657,28176E10,EW,36952,2021-06-30,103.570000,64382944.09
87657,28176E10,EW,36952,2021-07-30,112.270000,69791185.99
87657,28176E10,EW,36952,2021-08-31,117.180000,73041575.04
87657,28176E10,EW,36952,2021-09-30,113.210000,70566962.88
87657,28176E10,EW,36952,2021-10-29,119.820000,74687160.96
87657,28176E10,EW,36952,2021-11-30,107.310000,66997281.54
87657,28176E10,EW,36952,2021-12-31,129.550000,80882469.70
87657,28176E10,EW,36952,2022-01-31,109.200000,68177272.80
87657,28176E10,EW,36952,2022-02-28,112.370000,70029770.59
87657,28176E10,EW,36952,2022-03-31,117.720000,73141437.24
87657,28176E10,EW,36952,2022-04-29,105.780000,65722912.26
87657,28176E10,EW,36952,2022-05-31,100.850000,62703689.20
87657,28176E10,EW,36952,2022-06-30,95.090000,59122397.68
87657,28176E10,EW,36952,2022-07-29,100.540000,62510946.08
87657,28176E10,EW,36952,2022-08-31,90.100000,55856864.30
87657,28176E10,EW,36952,2022-09-30,82.630000,51225890.09
87657,28176E10,EW,36952,2022-10-31,72.430000,44780571.80
87657,28176E10,EW,36952,2022-11-30,77.250000,47760585.00
87657,28176E10,EW,36952,2022-12-30,74.610000,46128378.60
87657,28176E10,EW,36952,2023-01-31,76.700000,47420542.00
87657,28176E10,EW,36952,2023-02-28,80.440000,48932697.72
87657,28176E10,EW,36952,2023-03-31,82.730000,50325734.49
87657,28176E10,EW,36952,2023-04-28,87.980000,53519377.74
87657,28176E10,EW,36952,2023-05-31,84.230000,51061742.14
87657,28176E10,EW,36952,2023-06-30,94.330000,57184543.94
87657,28176E10,EW,36952,2023-07-31,82.070000,49891666.12
87657,28176E10,EW,36952,2023-08-31,76.470000,46487336.52
87657,28176E10,EW,36952,2023-09-29,69.280000,42116420.48
87657,28176E10,EW,36952,2023-10-31,63.720000,38646180.00
87657,28176E10,EW,36952,2023-11-30,67.710000,41066115.00
87717,30213010,EXPD,7232,2013-12-31,44.250000,8962970.25
87717,30213010,EXPD,7232,2014-01-31,40.860000,8276315.58
87717,30213010,EXPD,7232,2014-02-28,39.510000,8006661.99
87717,30213010,EXPD,7232,2014-03-31,39.630000,7813728.21
87717,30213010,EXPD,7232,2014-04-30,41.240000,8131167.08
87717,30213010,EXPD,7232,2014-05-30,45.510000,8982490.74
87717,30213010,EXPD,7232,2014-06-30,44.160000,8612833.92
87717,30213010,EXPD,7232,2014-07-31,43.180000,8421697.66
87717,30213010,EXPD,7232,2014-08-29,41.300000,8057960.40
87717,30213010,EXPD,7232,2014-09-30,40.580000,7832751.60
87717,30213010,EXPD,7232,2014-10-31,42.660000,8234233.20
87717,30213010,EXPD,7232,2014-11-28,46.820000,9037711.42
87717,30213010,EXPD,7232,2014-12-31,44.610000,8549774.16
87717,30213010,EXPD,7232,2015-01-30,43.680000,8371534.08
87717,30213010,EXPD,7232,2015-02-27,48.300000,9261621.60
87717,30213010,EXPD,7232,2015-03-31,48.180000,9208161.60
87717,30213010,EXPD,7232,2015-04-30,45.830000,8759029.60
87717,30213010,EXPD,7232,2015-05-29,45.840000,8768000.16
87717,30213010,EXPD,7232,2015-06-30,46.105000,8719285.39
87717,30213010,EXPD,7232,2015-07-31,46.870000,8863960.66
87717,30213010,EXPD,7232,2015-08-31,48.970000,9263165.20
87717,30213010,EXPD,7232,2015-09-30,47.050000,8759910.15
87717,30213010,EXPD,7232,2015-10-30,49.790000,9270051.57
87717,30213010,EXPD,7232,2015-11-30,48.540000,9048487.02
87717,30213010,EXPD,7232,2015-12-31,45.100000,8211221.70
87717,30213010,EXPD,7232,2016-01-29,45.120000,8214863.04
87717,30213010,EXPD,7232,2016-02-29,45.780000,8336629.56
87717,30213010,EXPD,7232,2016-03-31,48.810000,8862041.22
87717,30213010,EXPD,7232,2016-04-29,49.610000,9007290.82
87717,30213010,EXPD,7232,2016-05-31,48.550000,8838964.45
87717,30213010,EXPD,7232,2016-06-30,49.040000,8868442.64
87717,30213010,EXPD,7232,2016-07-29,49.430000,8938970.63
87717,30213010,EXPD,7232,2016-08-31,50.650000,9170283.80
87717,30213010,EXPD,7232,2016-09-30,51.520000,9287922.56
87717,30213010,EXPD,7232,2016-10-31,51.470000,9278908.66
87717,30213010,EXPD,7232,2016-11-30,52.740000,9512977.50
87717,30213010,EXPD,7232,2016-12-30,52.960000,9525226.72
87717,30213010,EXPD,7232,2017-01-31,52.080000,9366952.56
87717,30213010,EXPD,7232,2017-02-28,56.380000,10155221.98
87717,30213010,EXPD,7232,2017-03-31,56.490000,10163906.76
87717,30213010,EXPD,7232,2017-04-28,56.090000,10091937.16
87717,30213010,EXPD,7232,2017-05-31,53.380000,9617207.70
87717,30213010,EXPD,7232,2017-06-30,56.480000,10145897.76
87717,30213010,EXPD,7232,2017-07-31,58.880000,10577026.56
87717,30213010,EXPD,7232,2017-08-31,56.100000,10139401.80
87717,30213010,EXPD,7232,2017-09-29,59.860000,10628681.74
87717,30213010,EXPD,7232,2017-10-31,58.380000,10365894.42
87717,30213010,EXPD,7232,2017-11-30,64.780000,11511600.34
87717,30213010,EXPD,7232,2017-12-29,64.690000,11409634.06
87717,30213010,EXPD,7232,2018-01-31,64.950000,11455491.30
87717,30213010,EXPD,7232,2018-02-28,64.960000,11468168.32
87717,30213010,EXPD,7232,2018-03-29,63.300000,11033696.40
87717,30213010,EXPD,7232,2018-04-30,63.860000,11131308.88
87717,30213010,EXPD,7232,2018-05-31,74.480000,13010166.40
87717,30213010,EXPD,7232,2018-06-29,73.100000,12688478.70
87717,30213010,EXPD,7232,2018-07-31,76.170000,13221360.09
87717,30213010,EXPD,7232,2018-08-31,73.280000,12775342.08
87717,30213010,EXPD,7232,2018-09-28,73.530000,12688630.92
87717,30213010,EXPD,7232,2018-10-31,67.180000,11592849.52
87717,30213010,EXPD,7232,2018-11-30,76.090000,13132373.10
87717,30213010,EXPD,7232,2018-12-31,68.090000,11683018.38
87717,30213010,EXPD,7232,2019-01-31,69.300000,11890632.60
87717,30213010,EXPD,7232,2019-02-28,74.950000,12866666.50
87717,30213010,EXPD,7232,2019-03-29,75.900000,13028083.20
87717,30213010,EXPD,7232,2019-04-30,79.420000,13632284.16
87717,30213010,EXPD,7232,2019-05-31,69.590000,11969201.64
87717,30213010,EXPD,7232,2019-06-28,75.860000,12899234.40
87717,30213010,EXPD,7232,2019-07-31,76.350000,12982554.00
87717,30213010,EXPD,7232,2019-08-30,71.100000,12138192.00
87717,30213010,EXPD,7232,2019-09-30,74.290000,12647352.47
87717,30213010,EXPD,7232,2019-10-31,72.940000,12417524.42
87717,30213010,EXPD,7232,2019-11-29,74.760000,12731702.76
87717,30213010,EXPD,7232,2019-12-31,78.020000,13233908.44
87717,30213010,EXPD,7232,2020-01-31,73.040000,12389190.88
87717,30213010,EXPD,7232,2020-02-28,70.420000,11954780.88
87717,30213010,EXPD,7232,2020-03-31,66.720000,11088396.96
87717,30213010,EXPD,7232,2020-04-30,71.605000,12155951.22
87717,30213010,EXPD,7232,2020-05-29,76.370000,12709953.62
87717,30213010,EXPD,7232,2020-06-30,76.040000,12684688.64
87717,30213010,EXPD,7232,2020-07-31,84.510000,14097620.16
87717,30213010,EXPD,7232,2020-08-31,88.390000,14819379.01
87717,30213010,EXPD,7232,2020-09-30,90.520000,15318790.12
87717,30213010,EXPD,7232,2020-10-30,88.370000,14954943.47
87717,30213010,EXPD,7232,2020-11-30,89.370000,15127302.42
87717,30213010,EXPD,7232,2020-12-31,95.110000,16101552.34
87717,30213010,EXPD,7232,2021-01-29,89.520000,15155198.88
87717,30213010,EXPD,7232,2021-02-26,91.840000,15555032.64
87717,30213010,EXPD,7232,2021-03-31,107.690000,18178933.52
87717,30213010,EXPD,7232,2021-04-30,109.860000,18545246.88
87717,30213010,EXPD,7232,2021-05-28,125.690000,21227281.34
87717,30213010,EXPD,7232,2021-06-30,126.600000,21416795.40
87717,30213010,EXPD,7232,2021-07-30,128.250000,21695924.25
87717,30213010,EXPD,7232,2021-08-31,124.640000,21175214.24
87717,30213010,EXPD,7232,2021-09-30,119.130000,20179668.96
87717,30213010,EXPD,7232,2021-10-29,123.260000,20879257.92
87717,30213010,EXPD,7232,2021-11-30,121.620000,20602914.48
87717,30213010,EXPD,7232,2021-12-31,134.290000,22454630.90
87717,30213010,EXPD,7232,2022-01-31,114.480000,19142200.80
87717,30213010,EXPD,7232,2022-02-28,103.360000,17282825.60
87717,30213010,EXPD,7232,2022-03-31,103.160000,17276927.32
87717,30213010,EXPD,7232,2022-04-29,99.070000,16591946.39
87717,30213010,EXPD,7232,2022-05-31,108.840000,18258345.36
87717,30213010,EXPD,7232,2022-06-30,97.460000,15879255.26
87717,30213010,EXPD,7232,2022-07-29,106.250000,17311418.75
87717,30213010,EXPD,7232,2022-08-31,102.890000,16832289.55
87717,30213010,EXPD,7232,2022-09-30,88.310000,14052593.68
87717,30213010,EXPD,7232,2022-10-31,97.850000,15570674.80
87717,30213010,EXPD,7232,2022-11-30,116.060000,18469324.16
87717,30213010,EXPD,7232,2022-12-30,103.920000,16036206.96
87717,30213010,EXPD,7232,2023-01-31,108.150000,16688950.95
87717,30213010,EXPD,7232,2023-02-28,104.560000,16143854.88
87717,30213010,EXPD,7232,2023-03-31,110.120000,16816645.44
87717,30213010,EXPD,7232,2023-04-28,113.840000,17393841.28
87717,30213010,EXPD,7232,2023-05-31,110.310000,16854485.52
87717,30213010,EXPD,7232,2023-06-30,121.130000,17833000.86
87717,30213010,EXPD,7232,2023-07-31,127.300000,18741360.60
87717,30213010,EXPD,7232,2023-08-31,116.710000,17261058.87
87717,30213010,EXPD,7232,2023-09-29,114.630000,16953433.11
87717,30213010,EXPD,7232,2023-10-31,109.250000,16157747.25
87717,30213010,EXPD,7232,2023-11-30,120.340000,17495751.24
87842,59156R10,MET,37138,2013-12-31,53.920000,60447393.44
87842,59156R10,MET,37138,2014-01-31,49.050000,54987845.85
87842,59156R10,MET,37138,2014-02-28,50.670000,56929619.79
87842,59156R10,MET,37138,2014-03-31,52.800000,59492294.40
87842,59156R10,MET,37138,2014-04-30,52.350000,58985257.80
87842,59156R10,MET,37138,2014-05-30,50.930000,57325636.61
87842,59156R10,MET,37138,2014-06-30,55.560000,62537058.12
87842,59156R10,MET,37138,2014-07-31,52.600000,59259160.00
87842,59156R10,MET,37138,2014-08-29,54.740000,61567446.50
87842,59156R10,MET,37138,2014-09-30,53.720000,60420227.00
87842,59156R10,MET,37138,2014-10-31,54.240000,60699984.00
87842,59156R10,MET,37138,2014-11-28,55.610000,63175295.62
87842,59156R10,MET,37138,2014-12-31,54.090000,61448511.78
87842,59156R10,MET,37138,2015-01-30,46.500000,52825953.00
87842,59156R10,MET,37138,2015-02-27,50.830000,56799526.03
87842,59156R10,MET,37138,2015-03-31,50.550000,56577531.45
87842,59156R10,MET,37138,2015-04-30,51.290000,57405768.31
87842,59156R10,MET,37138,2015-05-29,52.260000,58312700.94
87842,59156R10,MET,37138,2015-06-30,55.990000,62474705.81
87842,59156R10,MET,37138,2015-07-31,55.740000,62250432.00
87842,59156R10,MET,37138,2015-08-31,50.100000,55955738.10
87842,59156R10,MET,37138,2015-09-30,47.150000,52660939.15
87842,59156R10,MET,37138,2015-10-30,50.380000,56268464.78
87842,59156R10,MET,37138,2015-11-30,51.090000,56792972.34
87842,59156R10,MET,37138,2015-12-31,48.210000,53591489.46
87842,59156R10,MET,37138,2016-01-29,44.650000,49634100.90
87842,59156R10,MET,37138,2016-02-29,39.560000,43384146.52
87842,59156R10,MET,37138,2016-03-31,43.940000,48187547.98
87842,59156R10,MET,37138,2016-04-29,45.100000,49637826.70
87842,59156R10,MET,37138,2016-05-31,45.550000,50044281.85
87842,59156R10,MET,37138,2016-06-30,39.830000,43759906.61
87842,59156R10,MET,37138,2016-07-29,42.740000,46957027.58
87842,59156R10,MET,37138,2016-08-31,43.400000,47691044.80
87842,59156R10,MET,37138,2016-09-30,44.430000,48822882.96
87842,59156R10,MET,37138,2016-10-31,46.960000,51603029.12
87842,59156R10,MET,37138,2016-11-30,55.010000,60463416.35
87842,59156R10,MET,37138,2016-12-30,53.890000,59232385.15
87842,59156R10,MET,37138,2017-01-31,54.410000,59803935.35
87842,59156R10,MET,37138,2017-02-28,52.440000,57448020.00
87842,59156R10,MET,37138,2017-03-31,52.820000,57428914.74
87842,59156R10,MET,37138,2017-04-28,51.810000,55978010.88
87842,59156R10,MET,37138,2017-05-31,50.590000,54431450.47
87842,59156R10,MET,37138,2017-06-30,54.940000,59111759.02
87842,59156R10,MET,37138,2017-07-31,55.000000,58457795.00
87842,59156R10,MET,37138,2017-08-31,46.830000,49774155.27
87842,59156R10,MET,37138,2017-08-31,46.830000,49774155.27
87842,59156R10,MET,37138,2017-09-29,51.950000,55121703.35
87842,59156R10,MET,37138,2017-10-31,53.580000,56851219.74
87842,59156R10,MET,37138,2017-11-30,53.680000,56487410.32
87842,59156R10,MET,37138,2017-12-29,50.560000,53204237.44
87842,59156R10,MET,37138,2018-01-31,48.070000,50584012.93
87842,59156R10,MET,37138,2018-02-28,46.190000,48176170.00
87842,59156R10,MET,37138,2018-03-29,45.890000,47571547.27
87842,59156R10,MET,37138,2018-04-30,47.670000,48557996.76
87842,59156R10,MET,37138,2018-05-31,45.990000,46750260.69
87842,59156R10,MET,37138,2018-06-29,43.600000,44320751.60
87842,59156R10,MET,37138,2018-07-31,45.740000,46496127.94
87842,59156R10,MET,37138,2018-08-31,45.890000,45653115.82
87842,59156R10,MET,37138,2018-09-28,46.720000,46478831.36
87842,59156R10,MET,37138,2018-10-31,41.190000,40977377.22
87842,59156R10,MET,37138,2018-11-30,44.630000,44042579.94
87842,59156R10,MET,37138,2018-12-31,41.060000,40519568.28
87842,59156R10,MET,37138,2019-01-31,45.670000,45068891.46
87842,59156R10,MET,37138,2019-02-28,45.190000,43259076.49
87842,59156R10,MET,37138,2019-03-29,42.570000,40751026.47
87842,59156R10,MET,37138,2019-04-30,46.130000,43907272.08
87842,59156R10,MET,37138,2019-05-31,46.210000,43916551.49
87842,59156R10,MET,37138,2019-06-28,49.670000,47204828.23
87842,59156R10,MET,37138,2019-07-31,49.420000,46252178.00
87842,59156R10,MET,37138,2019-08-30,44.300000,41484646.40
87842,59156R10,MET,37138,2019-09-30,47.160000,44162887.68
87842,59156R10,MET,37138,2019-10-31,46.790000,43028084.00
87842,59156R10,MET,37138,2019-11-29,49.910000,45898783.21
87842,59156R10,MET,37138,2019-12-31,50.970000,46873592.07
87842,59156R10,MET,37138,2020-01-31,49.710000,45714857.01
87842,59156R10,MET,37138,2020-02-28,42.720000,39124172.16
87842,59156R10,MET,37138,2020-03-31,30.570000,27996861.96
87842,59156R10,MET,37138,2020-04-30,36.080000,32800580.56
87842,59156R10,MET,37138,2020-05-29,36.010000,32682279.89
87842,59156R10,MET,37138,2020-06-30,36.520000,33145150.28
87842,59156R10,MET,37138,2020-07-31,37.850000,34352243.65
87842,59156R10,MET,37138,2020-08-31,38.460000,34908680.52
87842,59156R10,MET,37138,2020-09-30,37.170000,33737796.54
87842,59156R10,MET,37138,2020-10-30,37.850000,34355006.70
87842,59156R10,MET,37138,2020-11-30,46.170000,41550645.33
87842,59156R10,MET,37138,2020-12-31,46.950000,42252605.55
87842,59156R10,MET,37138,2021-01-29,48.150000,43332544.35
87842,59156R10,MET,37138,2021-02-26,57.600000,50941382.40
87842,59156R10,MET,37138,2021-03-31,60.790000,53762615.21
87842,59156R10,MET,37138,2021-04-30,63.630000,56274308.37
87842,59156R10,MET,37138,2021-05-28,65.360000,57217124.40
87842,59156R10,MET,37138,2021-06-30,59.850000,52393587.75
87842,59156R10,MET,37138,2021-07-30,57.700000,50511445.50
87842,59156R10,MET,37138,2021-08-31,62.000000,53127614.00
87842,59156R10,MET,37138,2021-09-30,61.730000,52896251.81
87842,59156R10,MET,37138,2021-10-29,62.800000,53813131.60
87842,59156R10,MET,37138,2021-11-30,58.660000,49342445.60
87842,59156R10,MET,37138,2021-12-31,62.490000,52564088.40
87842,59156R10,MET,37138,2022-01-31,67.060000,56408189.60
87842,59156R10,MET,37138,2022-02-28,67.550000,55734018.90
87842,59156R10,MET,37138,2022-03-31,70.280000,57986481.84
87842,59156R10,MET,37138,2022-04-29,65.680000,54191123.04
87842,59156R10,MET,37138,2022-05-31,67.390000,54801952.34
87842,59156R10,MET,37138,2022-06-30,62.790000,51061204.74
87842,59156R10,MET,37138,2022-07-29,63.250000,51435279.50
87842,59156R10,MET,37138,2022-08-31,64.330000,51310508.62
87842,59156R10,MET,37138,2022-09-30,60.780000,48478978.92
87842,59156R10,MET,37138,2022-10-31,73.210000,58393320.94
87842,59156R10,MET,37138,2022-11-30,76.700000,60179280.20
87842,59156R10,MET,37138,2022-12-30,72.370000,56781936.22
87842,59156R10,MET,37138,2023-01-31,73.020000,57291930.12
87842,59156R10,MET,37138,2023-02-28,71.730000,55544986.26
87842,59156R10,MET,37138,2023-03-31,57.940000,44866534.28
87842,59156R10,MET,37138,2023-04-28,61.330000,47491621.46
87842,59156R10,MET,37138,2023-05-31,49.550000,37946430.55
87842,59156R10,MET,37138,2023-06-30,56.530000,43291861.13
87842,59156R10,MET,37138,2023-07-31,62.970000,48223748.37
87842,59156R10,MET,37138,2023-08-31,63.340000,47633073.48
87842,59156R10,MET,37138,2023-09-29,62.910000,47309704.02
87842,59156R10,MET,37138,2023-10-31,60.010000,45128840.22
87842,59156R10,MET,37138,2023-11-30,63.630000,47098289.70
88031,61174X10,MNST,7902,2013-12-31,67.770000,11305526.94
88031,61174X10,MNST,7902,2014-01-31,67.900000,11327213.80
88031,61174X10,MNST,7902,2014-02-28,74.000000,12348898.00
88031,61174X10,MNST,7902,2014-03-31,69.450000,11603289.30
88031,61174X10,MNST,7902,2014-04-30,66.960000,11187475.92
88031,61174X10,MNST,7902,2014-05-30,69.380000,11591802.26
88031,61174X10,MNST,7902,2014-06-30,71.030000,11874156.13
88031,61174X10,MNST,7902,2014-07-31,63.960000,10692576.96
88031,61174X10,MNST,7902,2014-08-29,88.410000,14780030.16
88031,61174X10,MNST,7902,2014-09-30,91.670000,15367192.12
88031,61174X10,MNST,7902,2014-10-31,100.880000,16911321.44
88031,61174X10,MNST,7902,2014-11-28,112.150000,18800601.70
88031,61174X10,MNST,7902,2014-12-31,108.350000,18436294.25
88031,61174X10,MNST,7902,2015-01-30,116.950000,19899627.25
88031,61174X10,MNST,7902,2015-02-27,141.120000,23992657.92
88031,61174X10,MNST,7902,2015-03-31,138.395000,23549016.41
88031,61174X10,MNST,7902,2015-04-30,137.110000,23332145.81
88031,61174X10,MNST,7902,2015-05-29,127.280000,21659364.88
88031,61174X10,MNST,7902,2015-06-30,134.020000,27539903.82
88031,61174X10,MNST,7902,2015-07-31,153.550000,31554217.90
88031,61174X10,MNST,7902,2015-08-31,138.460000,28453253.08
